Project;Package;Class;Method;Version;LOC;Statement;Cyclomatic;Cognitive;MethodHistories;AddedLines;MaxAddedLines;AvgAddedLines;DeletedLines;MaxDeletedLines;AvgDeletedLines;Churn;MaxChurn;AvgChurn;BranchPoints;NestingDepth;ParametersCount;Buggy
BOOKKEEPER;org.apache.hedwig.server.meta;ZkMetadataManagerFactory;format;4.2.1;8;5;4;3;0;0;0;0,00;0;0;0,00;0;0;0,00;3;3;2;true
BOOKKEEPER;org.apache.bookkeeper.replication;AutoRecoveryMain;loadConfFile;4.1.1;9;7;3;2;1;12;12;12,00;0;0;0,00;12;12;12,00;2;3;2;false
BOOKKEEPER;org.apache.bookkeeper.replication;AutoRecoveryMain;loadConfFile;4.2.0;9;7;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;2;false
BOOKKEEPER;org.apache.bookkeeper.replication;AutoRecoveryMain;loadConfFile;4.2.1;9;7;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;2;false
BOOKKEEPER;org.apache.bookkeeper.metastore.mock;MockVersion;incrementVersion;4.1.1;0;0;0;0;2;3;3;3,00;2;2;1,00;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearTxnId;4.0.0;3;3;1;0;2;8;8;8,00;0;0;0,00;8;8;8,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearTxnId;4.1.0;3;3;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearTxnId;4.1.1;4;4;1;0;15;6;6;0,43;1;1;0,07;7;7;0,50;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearTxnId;4.2.0;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearTxnId;4.2.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Entry;getKey;4.1.1;9;8;3;3;10;13;13;1,30;0;0;0,00;13;13;1,30;2;5;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Entry;getKey;4.2.0;9;8;3;3;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Entry;getKey;4.2.1;9;8;3;3;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;0;true
BOOKKEEPER;org.apache.hedwig.client.netty;FilterableMessageHandler;hasMessageHandler;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.client.netty;FilterableMessageHandler;hasMessageHandler;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.client.netty;FilterableMessageHandler;hasMessageHandler;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;Request;toString;4.2.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFailed;4.0.0;2;2;1;0;1;4;4;4,00;0;0;0,00;4;4;4,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFailed;4.1.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFailed;4.1.1;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;false
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFailed;4.2.0;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.server.common;AsynchronousOp;operationFailed;4.2.1;2;2;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;2;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearSubscribeRequest;4.0.0;3;3;1;0;1;4;4;4,00;0;0;0,00;4;4;4,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearSubscribeRequest;4.1.0;3;3;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearSubscribeRequest;4.1.1;7;6;2;1;1;7;7;7,00;4;4;4,00;11;11;11,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearSubscribeRequest;4.2.0;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;clearSubscribeRequest;4.2.1;7;6;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerHandle;getLastAddPushed;4.0.0;0;0;0;0;3;4;2;2,00;1;1;0,50;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setDeliveryThrottleValue;4.1.1;4;4;1;0;2;10;10;10,00;0;0;0,00;10;10;10,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setDeliveryThrottleValue;4.2.0;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;setDeliveryThrottleValue;4.2.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;SyncThread;run;4.0.0;38;31;11;22;7;100;41;16,67;75;51;12,50;175;92;29,17;10;9;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;SyncThread;run;4.1.0;22;20;7;11;3;39;33;13,00;33;22;11,00;72;55;24,00;6;9;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;SyncThread;run;4.1.1;37;32;11;19;3;61;45;20,33;42;40;14,00;103;85;34,33;10;11;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;SyncThread;run;4.2.0;37;32;11;19;0;0;0;0,00;0;0;0,00;0;0;0,00;10;11;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;SyncThread;run;4.2.1;38;33;11;19;1;1;1;1,00;0;0;0,00;1;1;1,00;10;11;0;true
BOOKKEEPER;org.apache.hedwig.server.delivery;ActiveSubscriberState;isConnected;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.delivery;ActiveSubscriberState;isConnected;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.delivery;ActiveSubscriberState;isConnected;4.1.1;5;4;1;0;1;6;6;6,00;0;0;0,00;6;6;6,00;0;3;0;false
BOOKKEEPER;org.apache.hedwig.server.delivery;ActiveSubscriberState;isConnected;4.2.0;5;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;3;0;true
BOOKKEEPER;org.apache.hedwig.server.delivery;ActiveSubscriberState;isConnected;4.2.1;5;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;3;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasShouldClaim;4.0.0;1;1;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasShouldClaim;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasShouldClaim;4.1.1;1;1;1;0;14;2;2;0,14;1;1;0,07;3;3;0,21;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasShouldClaim;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PubSubRequest;hasShouldClaim;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.admin.console;DescribeCmd;printTopicSubscriptions;4.1.0;7;7;3;2;1;11;11;11,00;0;0;0,00;11;11;11,00;2;3;1;false
BOOKKEEPER;org.apache.hedwig.admin.console;DescribeCmd;printTopicSubscriptions;4.1.1;7;7;3;2;1;1;1;1,00;1;1;1,00;2;2;2,00;2;3;1;false
BOOKKEEPER;org.apache.hedwig.admin.console;DescribeCmd;printTopicSubscriptions;4.2.0;7;7;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;true
BOOKKEEPER;org.apache.hedwig.admin.console;DescribeCmd;printTopicSubscriptions;4.2.1;7;7;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;CloseSubscriptionRequest;writeTo;4.1.1;4;4;2;1;4;14;7;3,50;0;0;0,00;14;7;3,50;1;3;1;false
BOOKKEEPER;org.apache.hedwig.protocol;CloseSubscriptionRequest;writeTo;4.2.0;4;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.protocol;CloseSubscriptionRequest;writeTo;4.2.1;4;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.bookkeeper.util;IOUtils;close;4.1.0;7;6;6;11;1;12;12;12,00;0;0;0,00;12;12;12,00;5;9;2;false
BOOKKEEPER;org.apache.bookkeeper.util;IOUtils;close;4.1.1;7;6;6;11;0;0;0;0,00;0;0;0,00;0;0;0,00;5;9;2;false
BOOKKEEPER;org.apache.bookkeeper.util;IOUtils;close;4.2.0;7;6;6;11;0;0;0;0,00;0;0;0,00;0;0;0,00;5;9;2;false
BOOKKEEPER;org.apache.bookkeeper.util;IOUtils;close;4.2.1;7;6;6;11;0;0;0;0,00;0;0;0,00;0;0;0,00;5;9;2;false
BOOKKEEPER;org.apache.bookkeeper.bookie;RecoverCmd;getOptions;4.1.1;1;1;1;0;3;3;3;1,00;0;0;0,00;3;3;1,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;RecoverCmd;getOptions;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;RecoverCmd;getOptions;4.2.1;1;1;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.jms.message;StreamMessageImpl;readString;4.2.1;8;7;3;2;1;10;10;10,00;0;0;0,00;10;10;10,00;2;3;0;true
BOOKKEEPER;org.apache.hedwig.jms.message;MessageImpl;setJMSCorrelationIDAsBytes;4.2.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;1;true
BOOKKEEPER;org.apache.bookkeeper.benchmark;TestClient;getFreshEntryId;4.0.0;4;4;1;0;1;6;6;6,00;0;0;0,00;6;6;6,00;0;3;1;false
BOOKKEEPER;org.apache.bookkeeper.benchmark;TestClient;getFreshEntryId;4.1.0;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;3;1;false
BOOKKEEPER;org.apache.bookkeeper.benchmark;TestClient;getFreshEntryId;4.1.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;3;1;false
BOOKKEEPER;org.apache.bookkeeper.benchmark;TestClient;getFreshEntryId;4.2.0;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;3;1;false
BOOKKEEPER;org.apache.bookkeeper.benchmark;TestClient;getFreshEntryId;4.2.1;4;4;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;3;1;false
BOOKKEEPER;org.apache.bookkeeper.proto;Builder;getDigestType;4.1.1;1;1;1;0;6;2;2;0,33;0;0;0,00;2;2;0,33;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;Builder;getDigestType;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;Builder;getDigestType;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.admin.console;HelpCmd;runCmd;4.1.0;10;10;4;4;2;15;15;7,50;0;0;0,00;15;15;7,50;3;5;1;true
BOOKKEEPER;org.apache.hedwig.admin.console;HelpCmd;runCmd;4.1.1;10;10;4;4;7;0;0;0,00;0;0;0,00;0;0;0,00;3;5;1;false
BOOKKEEPER;org.apache.hedwig.admin.console;HelpCmd;runCmd;4.2.0;10;10;4;4;0;0;0;0,00;0;0;0,00;0;0;0,00;3;5;1;true
BOOKKEEPER;org.apache.hedwig.admin.console;HelpCmd;runCmd;4.2.1;10;10;4;4;2;0;0;0,00;0;0;0,00;0;0;0,00;3;5;1;true
BOOKKEEPER;org.apache.bookkeeper.conf;AbstractConfiguration;setLedgerManagerType;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.conf;AbstractConfiguration;setLedgerManagerType;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.conf;AbstractConfiguration;setLedgerManagerType;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.conf;AbstractConfiguration;setLedgerManagerType;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.conf;AbstractConfiguration;setLedgerManagerType;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;1;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerHandle;recover;4.0.0;25;17;5;6;4;45;29;15,00;4;4;1,33;49;29;16,33;4;9;1;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerHandle;recover;4.1.0;29;21;6;7;2;10;7;5,00;0;0;0,00;10;7;5,00;5;9;1;true
BOOKKEEPER;org.apache.bookkeeper.client;LedgerHandle;recover;4.1.1;28;20;6;7;3;23;16;7,67;26;22;8,67;49;38;16,33;5;9;1;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerHandle;recover;4.2.0;28;20;6;7;0;0;0;0,00;0;0;0,00;0;0;0,00;5;9;1;false
BOOKKEEPER;org.apache.bookkeeper.client;LedgerHandle;recover;4.2.1;28;20;6;7;0;0;0;0,00;0;0;0,00;0;0;0,00;5;9;1;false
BOOKKEEPER;org.apache.hedwig.jms.message.header;JmsValueOrBuilder;hasFloatValue;4.2.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerManager;getLedgerRanges;4.1.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerManager;getLedgerRanges;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerManager;getLedgerRanges;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.jms;MessagingSessionFacade;startTopicDelivery;4.2.1;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;true
BOOKKEEPER;org.apache.hedwig.server.meta;ZkSubscriptionDataManagerImpl;createSubscriptionData;4.1.1;14;10;4;6;2;7;5;3,50;6;4;3,00;13;9;6,50;3;8;5;false
BOOKKEEPER;org.apache.hedwig.server.meta;ZkSubscriptionDataManagerImpl;createSubscriptionData;4.2.0;14;10;4;6;0;0;0;0,00;0;0;0,00;0;0;0,00;3;8;5;true
BOOKKEEPER;org.apache.hedwig.server.meta;ZkSubscriptionDataManagerImpl;createSubscriptionData;4.2.1;14;10;4;6;0;0;0;0,00;0;0;0,00;0;0;0,00;3;8;5;true
BOOKKEEPER;org.apache.hedwig.jms.message;MessageImpl;checkIfStandardProperty;4.2.1;2;2;2;1;1;3;3;3,00;0;0;0,00;3;3;3,00;1;2;1;true
BOOKKEEPER;org.apache.bookkeeper.meta;ZkVersion;toString;4.1.1;1;1;1;0;1;3;3;3,00;0;0;0,00;3;3;3,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;ZkVersion;toString;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;ZkVersion;toString;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;HelpCmd;runCmd;4.1.1;11;11;3;2;5;15;15;3,00;0;0;0,00;15;15;3,00;2;3;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;HelpCmd;runCmd;4.2.0;11;11;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;false
BOOKKEEPER;org.apache.bookkeeper.bookie;HelpCmd;runCmd;4.2.1;11;11;3;2;1;0;0;0,00;0;0;0,00;0;0;0,00;2;3;1;true
BOOKKEEPER;org.apache.bookkeeper.client;BKException;getCode;4.0.0;0;0;0;0;3;4;2;2,00;1;1;0,50;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.metastore;Value;getFieldsMap;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.metastore;Value;getFieldsMap;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.metastore;Value;getFieldsMap;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;LedgerCache;pickDirs;4.0.0;0;0;0;0;3;4;2;2,00;1;1;0,50;5;3;2,50;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerLayout;readLayout;4.0.0;11;9;3;2;1;18;18;18,00;0;0;0,00;18;18;18,00;2;5;2;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerLayout;readLayout;4.1.0;11;9;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;2;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerLayout;readLayout;4.1.1;11;9;3;2;1;1;1;1,00;1;1;1,00;2;2;2,00;2;5;2;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerLayout;readLayout;4.2.0;11;9;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;2;false
BOOKKEEPER;org.apache.bookkeeper.meta;LedgerLayout;readLayout;4.2.1;11;9;3;2;0;0;0;0,00;0;0;0,00;0;0;0,00;2;5;2;false
BOOKKEEPER;org.apache.hedwig.client.api;Subscriber;unsubscribe;4.0.0;0;0;1;0;1;1;1;1,00;0;0;0,00;1;1;1,00;0;0;2;false
BOOKKEEPER;org.apache.hedwig.client.api;Subscriber;unsubscribe;4.1.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;false
BOOKKEEPER;org.apache.hedwig.client.api;Subscriber;unsubscribe;4.1.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;false
BOOKKEEPER;org.apache.hedwig.client.api;Subscriber;unsubscribe;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;true
BOOKKEEPER;org.apache.hedwig.client.api;Subscriber;unsubscribe;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;2;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasNumTopics;4.1.1;1;1;1;0;11;2;2;0,18;2;2;0,18;4;2;0,36;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasNumTopics;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;hasNumTopics;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.data;MessageFormatter;formatEntry;4.1.1;8;7;2;1;2;22;22;22,00;0;0;0,00;22;22;22,00;1;3;1;false
BOOKKEEPER;org.apache.hedwig.data;MessageFormatter;formatEntry;4.2.0;8;7;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.data;MessageFormatter;formatEntry;4.2.1;8;7;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;1;true
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigSubscriber;doSubUnsub;4.0.0;26;25;5;4;2;51;49;25,50;2;2;1,00;53;49;26,50;4;3;2;true
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigSubscriber;doSubUnsub;4.1.0;30;29;7;9;1;7;7;7,00;1;1;1,00;8;8;8,00;6;6;2;true
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigSubscriber;doSubUnsub;4.1.1;36;34;7;7;4;18;9;4,50;2;1;0,50;20;10;5,00;6;5;2;false
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigSubscriber;doSubUnsub;4.2.0;36;34;7;7;0;0;0;0,00;0;0;0,00;0;0;0,00;6;5;2;false
BOOKKEEPER;org.apache.hedwig.client.netty;HedwigSubscriber;doSubUnsub;4.2.1;36;34;7;7;0;0;0;0,00;0;0;0,00;0;0;0,00;6;5;2;false
BOOKKEEPER;org.apache.hedwig.jms.message;WriteOnlyMessage;writeBoolean;4.2.1;1;1;1;0;2;4;4;4,00;0;0;0,00;4;4;4,00;0;1;1;true
BOOKKEEPER;org.apache.hedwig.jms;SessionImpl;doHandleAutomaticMessageAcknowledgement;4.2.1;13;12;8;11;1;20;20;20,00;0;0;0,00;20;20;20,00;7;7;1;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getSubscriptionEventFieldBuilder;4.1.1;4;4;2;1;1;12;12;12,00;0;0;0,00;12;12;12,00;1;3;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getSubscriptionEventFieldBuilder;4.2.0;4;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getSubscriptionEventFieldBuilder;4.2.1;4;4;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;Encoder;encode;4.2.1;17;16;5;5;1;28;28;28,00;0;0;0,00;28;28;28,00;4;4;3;false
BOOKKEEPER;org.apache.hedwig.admin;HedwigAdmin;getMetadataManagerFactory;4.1.1;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.admin;HedwigAdmin;getMetadataManagerFactory;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.admin;HedwigAdmin;getMetadataManagerFactory;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogger;readEntry;4.0.0;0;0;0;0;3;82;41;41,00;31;31;15,50;113;72;56,50;0;0;0;false
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogger;readEntry;4.1.0;31;30;7;6;1;1;1;1,00;1;1;1,00;2;2;2,00;6;3;3;true
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogger;readEntry;4.1.1;34;33;8;7;2;16;12;8,00;2;2;1,00;18;14;9,00;7;3;3;false
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogger;readEntry;4.2.0;34;33;8;7;0;0;0;0,00;0;0;0,00;0;0;0,00;7;3;3;false
BOOKKEEPER;org.apache.bookkeeper.bookie;EntryLogger;readEntry;4.2.1;34;33;8;7;0;0;0;0,00;0;0;0,00;0;0;0,00;7;3;3;true
BOOKKEEPER;org.apache.hedwig.jms.selector;LikeExpr;evaluate;4.2.1;8;8;3;2;1;14;14;14,00;0;0;0,00;14;14;14,00;2;2;1;true
BOOKKEEPER;org.apache.hedwig.jms.spi;TopicSubscriberImpl;close;4.2.1;14;14;4;3;1;26;26;26,00;0;0;0,00;26;26;26,00;3;4;0;true
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormat;hasLastEntryId;4.1.1;1;1;1;0;7;2;2;0,29;0;0;0,00;2;2;0,29;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormat;hasLastEntryId;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.bookkeeper.proto;LedgerMetadataFormat;hasLastEntryId;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.server.persistence;CacheRequest;performRequest;4.0.0;0;0;1;0;1;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.server.persistence;CacheRequest;performRequest;4.1.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.server.persistence;CacheRequest;performRequest;4.1.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;false
BOOKKEEPER;org.apache.hedwig.server.persistence;CacheRequest;performRequest;4.2.0;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.hedwig.server.persistence;CacheRequest;performRequest;4.2.1;0;0;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;0;0;true
BOOKKEEPER;org.apache.hedwig.protocol;StopDeliveryRequest;getDefaultInstance;4.0.0;1;1;1;0;1;2;2;2,00;0;0;0,00;2;2;2,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;StopDeliveryRequest;getDefaultInstance;4.1.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;StopDeliveryRequest;getDefaultInstance;4.1.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;false
BOOKKEEPER;org.apache.hedwig.protocol;StopDeliveryRequest;getDefaultInstance;4.2.0;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;StopDeliveryRequest;getDefaultInstance;4.2.1;1;1;1;0;0;0;0;0,00;0;0;0,00;0;0;0,00;0;1;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getPreferencesOrBuilder;4.1.1;4;3;2;1;28;18;12;1,80;0;0;0,00;18;12;1,80;1;3;0;false
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getPreferencesOrBuilder;4.2.0;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.protocol;Builder;getPreferencesOrBuilder;4.2.1;4;3;2;1;0;0;0;0,00;0;0;0,00;0;0;0,00;1;3;0;true
BOOKKEEPER;org.apache.hedwig.protocol;PublishResponse;internalGetFieldAccessorTable;4.1.1;1;1;1;0;12;3;3;0,25;0;0;0,00;3;3;0,25;0;1;0;false
